Title,Price,Neighborhood,Size,Rooms,Bedrooms,Bathrooms,Floors,Additional Information,Location
Appartement à vendre à Tanja Balia. Surface de 53 m². Jardin et ascenseur,450 000 DH,Malabata à Tanger,53 m²,3 Pièces,2 Chambres,1 Salle de bain,Not specified,"['Nouveau', ""Moins d'un an""]","['35.79228959089124', '-5.754261016845703']"
"Appartement à vendre en tanja balia. 4 pièces. Résidence avec concierge, climatisation générale",1 160 000 DH,Centre à Tanger,97 m²,4 Pièces,3 Chambres,2 Salles de bains,2ème étage,"['Nouveau', ""Moins d'un an""]","['35.77824812995999', '-5.804815292358398']"
Charme maritime à la Kasbah: Idéal investissement titré,1 850 000 DH,Médina à Tanger,140 m²,6 Pièces,3 Chambres,3 Salles de bains,Not specified,['Bon état'],"['35.78787434002919', '-5.811660289764404']"
Bel appartement de 135m² à vendre a malabata,3 500 000 DH,Malabata à Tanger,135 m²,8 Pièces,2 Chambres,2 Salles de bains,7ème étage,"['Nouveau', '1-5 ans']","['35.76513279309228', '-5.777177810668945']"
Joli appartement centre ville,1 989 000 DH,Drissia à Tanger,153 m²,5 Pièces,3 Chambres,3 Salles de bains,Not specified,['Bon état'],"['35.76513279309228', '-5.777177810668945']"
Appartement à vendre à Addoha Valfleuri,550 000 DH,Bel Air - Val fleuri à Tanger,57 m²,2 Pièces,2 Chambres,1 Salle de bain,Not specified,['Nouveau'],"['35.775950198841336', '-5.826830863952637']"
Villa Moderne Indépendante Vue Sur Mer a vendre,4 500 000 DH,Manar à Tanger,300 m²,8 Pièces,2 Chambres,2 Salles de bains,Not specified,"['Bon état', '1-5 ans']","['35.77525384929336', '-5.863094329833984']"
Appartement Moderne Vue Sur Mer a Vendre,4 000 000 DH,Sania à Tanger,300 m²,8 Pièces,3 Chambres,2 Salles de bains,6ème étage,"['Bon état', '5-10 ans']","['35.76513279309228', '-5.777177810668945']"
Charmante Appartement vue sur mer à vendre,2 700 000 DH,Centre à Tanger,140 m²,7 Pièces,3 Chambres,3 Salles de bains,3ème étage,"['Bon état', '5-10 ans']","['35.775253849293364', '-5.863094329833984']"
Bel appartement au centre ville a vendre,2 000 000 DH,Centre à Tanger,104 m²,7 Pièces,2 Chambres,2 Salles de bains,6ème étage,"['Bon état', '5-10 ans']","['35.77525384929336', '-5.863094329833984']"
Villa Vide Avec jardin à La Vente Achakar Tanger,4 500 000 DH,Achakar à Tanger,430 m²,7 Pièces,5 Chambres,5 Salles de bains,Not specified,['Bon état'],"['35.77525384929336', '-5.863094329833984']"
"Villa avec jardin sans vis à vis à Malabata, Tanger",5 800 000 DH,Malabata à Tanger,252 m²,3 Pièces,3 Chambres,3 Salles de bains,Not specified,"['Bon état', '5-10 ans']","['35.79228959089124', '-5.754261016845703']"
Magnifique maison avec l'une des meilleures vues,2 300 000 DH,Médina à Tanger,140 m²,6 Pièces,4 Chambres,2 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['35.77525384929336', '-5.863094329833984']"
Bel appartement de 2 chambres situé au centre vill,1 450 000 DH,Centre à Tanger,124 m²,3 Pièces,2 Chambres,2 Salles de bains,5ème étage,"['Bon état', '10-20 ans']","['35.77525384929336', '-5.863094329833984']"
Belle maison familiale avec vue mer à Marshan,3 000 000 DH,Marchan à Tanger,180 m²,10 Pièces,3 Chambres,1 Salle de bain,Not specified,"['Bon état', '5-10 ans']","['35.77525384929336', '-5.863094329833984']"
Appartement en vente à Tanja Balia. 3 chambres agréables,1 728 000 DH,Tanja Balia à Tanger,144 m²,4 Pièces,3 Chambres,2 Salles de bains,Not specified,['Nouveau'],"['35.7658872710907', '-5.763058662414551']"
Superbe appartement à vendre à Tanja Balia. Surface de 140 m²,1 680 000 DH,Tanja Balia à Tanger,140 m²,4 Pièces,3 Chambres,2 Salles de bains,Not specified,['Nouveau'],"['35.7658872710907', '-5.763058662414551']"
Superbe appartement à vendre à Tanja Balia. 2 chambres,804 000 DH,Tanja Balia à Tanger,67 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,['Nouveau'],"['35.7658872710907', '-5.763058662414551']"
Appartement meublé a la vente Avec Piscine Sur Le Toit Malabata,2 500 000 DH,De La Plage à Tanger,103 m²,4 Pièces,3 Chambres,2 Salles de bains,5ème étage,"['Nouveau', ""Moins d'un an""]","['35.77525384929336', '-5.863094329833984']"
Des Appartements 80m à 144m Av Piscine Tanja Balia,920 000 DH,Tanja Balia à Tanger,80 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,['Nouveau'],"['35.76513279309228', '-5.777177810668945']"
Le parfait duplex de 3 chambres à vendre à Iberia,2 350 000 DH,Iberie à Tanger,147 m²,5 Pièces,3 Chambres,1 Salle de bain,5ème étage,['Nouveau'],"['35.77525384929336', '-5.863094329833984']"
Beau loft à acheter en centre ville,1 200 000 DH,Centre à Tanger,123 m²,2 Pièces,1 Chambre,2 Salles de bains,Not specified,"['Bon état', '5-10 ans']","['35.77525384929336', '-5.863094329833984']"
Magnifique Riad à acheter pour gérer maison d'hôte,5 200 000 DH,Médina à Tanger,315 m²,11 Pièces,7 Chambres,8 Salles de bains,Not specified,"['Nouveau', ""Moins d'un an""]","['35.77525384929336', '-5.863094329833984']"
Appartement Parfaitement Fini dans Marchan,1 500 000 DH,Marchan à Tanger,92 m²,4 Pièces,3 Chambres,2 Salles de bains,Not specified,"['Nouveau', '1-5 ans']","['35.77525384929336', '-5.863094329833984']"
Appartement Haut de Gamme avec Parking,1 500 000 DH,Moujahidine à Tanger,130 m²,4 Pièces,3 Chambres,2 Salles de bains,Not specified,"['Bon état', '5-10 ans']","['35.77525384929336', '-5.863094329833984']"
Appartement de 2 chambres dans le centre de Tanger,1 320 000 DH,Centre à Tanger,95 m²,3 Pièces,2 Chambres,2 Salles de bains,7ème étage,"['Nouveau', '5-10 ans']","['35.77525384929336', '-5.863094329833984']"
Magnifique duplex rénové en plein centre de Tanger,4 900 000 DH,Centre à Tanger,237 m²,4 Pièces,2 Chambres,2 Salles de bains,Not specified,"['Bon état', '5-10 ans']","['35.77525384929336', '-5.863094329833984']"
Authentique Maison à la Médina de Tanger,6 400 000 DH,Médina à Tanger,320 m²,6 Pièces,5 Chambres,3 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['35.77525384929336', '-5.863094329833984']"
Bel appartement de 3 chambres à acheter en centre,1 350 000 DH,Administratif à Tanger,98 m²,4 Pièces,3 Chambres,2 Salles de bains,6ème étage,"['Bon état', '10-20 ans']","['35.77525384929336', '-5.863094329833984']"
Villa unique dans le quartier de Marchan,7 600 000 DH,Marchan à Tanger,570 m²,12 Pièces,7 Chambres,2 Salles de bains,Not specified,['Bon état'],"['35.77525384929336', '-5.863094329833984']"
Luxurious Central Tangier Apartment with Spacious,1 650 000 DH,Centre à Tanger,108 m²,4 Pièces,2 Chambres,2 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['35.77525384929336', '-5.863094329833984']"
Découvrez notre trésor dans la Médina de Tanger,5 000 000 DH,Médina à Tanger,450 m²,19 Pièces,13 Chambres,6 Salles de bains,Not specified,['À rénover'],"['35.77525384929336', '-5.863094329833984']"
Ne pas rater votre appartement duplex de qualité,1 712 000 DH,Route Nationale Assilah (N1) à Tanger,136 m²,8 Pièces,3 Chambres,2 Salles de bains,4ème étage,"['Nouveau', '1-5 ans']","['35.77525384929336', '-5.863094329833984']"
Luxueux maison de 4 étage à vendre,4 800 000 DH,Tanja Balia à Tanger,310 m²,12 Pièces,8 Chambres,3 Salles de bains,Not specified,['Bon état'],"['35.7658872710907', '-5.763058662414551']"
Villa à vendre meublé drisiya tanger,4 500 000 DH,Drissia à Tanger,326 m²,1 Pièce,5 Chambres,3 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['35.76419838504484', '-5.80103874206543']"
Super maison 3 étage à Gueznaia,4 800 000 DH,Boukhalef à Tanger,128 m²,10 Pièces,6 Chambres,5 Salles de bains,Not specified,['Bon état'],"['35.77525384929336', '-5.863094329833984']"
Appartement ahlan marjane,1 000 000 DH,Ahlane à Tanger,95 m²,1 Pièce,2 Chambres,1 Salle de bain,2ème étage,"['Nouveau', '1-5 ans']","['35.74150811965839', '-5.838675498962402']"
Magnifique appartement a vendre a tanger,880 000 DH,El Majd à Tanger,115 m²,5 Pièces,3 Chambres,2 Salles de bains,Not specified,"['Bon état', '5-10 ans']","['35.76513279309228', '-5.777177810668945']"
Appartement a vendre place mozart ref: rsn,1 420 000 DH,Mozart à Tanger,83 m²,3 Pièces,2 Chambres,1 Salle de bain,Not specified,"['Nouveau', ""Moins d'un an""]","['35.77525384929336', '-5.863094329833984']"
Vend appartement en tanja balia. Surface totale 56 m². Belle terrasse et jardin. 5 minutes la mer,450 000 DH,Centre à Tanger,56 m²,3 Pièces,2 Chambres,1 Salle de bain,2ème étage,"['Nouveau', ""Moins d'un an""]","['35.77824812995999', '-5.804815292358398']"
Bel appartement à vendre à Tanja Balia. Superficie 54 m². Terrasse et jardin,450 000 DH,Malabata à Tanger,54 m²,3 Pièces,2 Chambres,1 Salle de bain,Not specified,['Nouveau'],"['35.79228959089124', '-5.754261016845703']"
Appartement à l'achat à Tanja Balia. Superficie 80 m². Avec ascenseur,960 000 DH,Tanja Balia à Tanger,80 m²,3 Pièces,2 Chambres,2 Salles de bains,2ème étage,"['Nouveau', ""Moins d'un an""]","['35.7658872710907', '-5.763058662414551']"
Appartement à l'achat à Sania. Surface totale 142 m². Porte blindée et vue sur mer,3 000 000 DH,Sania à Tanger,142 m²,5 Pièces,3 Chambres,2 Salles de bains,4ème étage,"['Nouveau', ""Moins d'un an""]","['35.7658872710907', '-5.763058662414551']"
"Villa de luxe à vendre à Malabata. Surface totale 336 m². Salon typique marocain, résidence sécurisée",7 000 000 DH,Malabata à Tanger,336 m²,8 Pièces,5 Chambres,4 Salles de bains,Not specified,"['Nouveau', ""Moins d'un an""]","['35.78878158771394', '-5.753665888442868']"
Villa à vendre jbel kebir V. J. T. 1399,10 000 000 DH,Jbel Kbir à Tanger,1150 m²,8 Pièces,5 Chambres,3 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['35.77525384929336', '-5.863094329833984']"
Superbe appartement avec terrasse et vue sur mer,2 200 000 DH,Centre à Tanger,115 m²,3 Pièces,2 Chambres,2 Salles de bains,8ème étage,"['Bon état', '10-20 ans']","['35.77525384929336', '-5.863094329833984']"
Appartement avec 3 chambres a vendre,2 800 000 DH,Administratif à Tanger,155 m²,8 Pièces,3 Chambres,3 Salles de bains,2ème étage,"['Nouveau', '5-10 ans']","['35.775253849293364', '-5.863094329833984']"
Très Jolie villa vue sur mer à vendre. VVN33,8 000 000 DH,Manar à Tanger,750 m²,9 Pièces,5 Chambres,4 Salles de bains,Not specified,"['Bon état', '5-10 ans']","['35.76066379746978', '-5.847687721252441']"
Acheter votre appartement a Tanger,1 850 000 DH,Sania à Tanger,110 m²,6 Pièces,2 Chambres,2 Salles de bains,3ème étage,"['Bon état', '5-10 ans']","['35.76513279309228', '-5.777177810668945']"
Superbe appartement à vendre en tanja balia 2 belles chambres. Ascenseur,950 000 DH,Centre à Tanger,79 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,['Nouveau'],"['35.77824812995999', '-5.804815292358398']"
Appartement à vendre vue mer,1 500 000 DH,Centre à Tanger,65 m²,2 Pièces,1 Chambre,1 Salle de bain,6ème étage,"['Bon état', '1-5 ans']","['35.77525384929336', '-5.863094329833984']"
Appartement à vendre,2 000 000 DH,Centre à Tanger,135 m²,4 Pièces,3 Chambres,2 Salles de bains,8ème étage,"['Bon état', '10-20 ans']","['35.77525384929336', '-5.863094329833984']"
Joli appartement en face ENCG,1 200 000 DH,Mesnana à Tanger,94 m²,4 Pièces,2 Chambres,2 Salles de bains,Not specified,['Bon état'],"['35.77525384929336', '-5.863094329833984']"
Villa à vendre,5 500 000 DH,Moujahidine à Tanger,300 m²,11 Pièces,6 Chambres,5 Salles de bains,Not specified,"['À rénover', '10-20 ans']","['35.77525384929336', '-5.863094329833984']"
Appartement à l'achat en tanja balia. 3 pièces confortables. Terrasse et jardin,450 000 DH,Centre à Tanger,55 m²,3 Pièces,2 Chambres,1 Salle de bain,2ème étage,"['Nouveau', ""Moins d'un an""]","['35.77824812995999', '-5.804815292358398']"
Bel appartement à vendre en tanja balia. Surface de 81 m². Avec ascenseur et espace vert piscines 5 minutes la mer Malabata,970 000 DH,Centre à Tanger,81 m²,3 Pièces,2 Chambres,2 Salles de bains,2ème étage,"['Nouveau', ""Moins d'un an""]","['35.77824812995999', '-5.804815292358398']"
Appartement à l'achat en tanja balia. 2 belles chambres. Espaces verts et ascenseur. 5 minutes la mer,450 000 DH,Centre à Tanger,55 m²,3 Pièces,2 Chambres,1 Salle de bain,2ème étage,"['Nouveau', ""Moins d'un an""]","['35.77824812995999', '-5.804815292358398']"
Très belle maison en vente en Centre. Surface totale 99 m². Climatisation,1 300 000 DH,Centre à Tanger,99 m²,2 Pièces,5 Chambres,2 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['32.34023266790936', '-7.437744140625001']"
Appartement en vente avec les meubles,2 400 000 DH,De La Plage à Tanger,74 m²,2 Pièces,1 Chambre,1 Salle de bain,Not specified,"['Bon état', '1-5 ans']","['35.77525384929336', '-5.863094329833984']"
Villa semi finie prés du café Cappuccino TANGER,6 400 000 DH,Malabata à Tanger,576 m²,10 Pièces,3 Chambres,4 Salles de bains,Not specified,"['Nouveau', ""Moins d'un an""]","['35.76513279309228', '-5.777177810668945']"
Bel appartement à vendre à Tanger City Center. 2 chambres. Meublé.,3 650 000 DH,Tanger City Center à Tanger,125 m²,5 Pièces,2 Chambres,1 Salle de bain,10ème étage,"['Nouveau', '10-20 ans']","['35.775195201139574', '-5.788841705235198']"
Apparetement à vendre 134m2 rue de Fes,11 000 DH,Centre à Tanger,134 m²,7 Pièces,3 Chambres,2 Salles de bains,4ème étage,"['Nouveau', '1-5 ans']","['35.77525384929336', '-5.863094329833984']"
Deux Appartements non meublés à vendre,965 000 DH,Casabarata à Tanger,98 m²,4 Pièces,3 Chambres,2 Salles de bains,Not specified,['Bon état'],"['35.76428792438519', '-5.8156549524094086']"
Maison semi fini dans un emplacement avec vue pano,3 000 000 DH,Sania à Tanger,500 m²,1 Pièce,1 Chambre,1 Salle de bain,Not specified,['À rénover'],"['35.77747182712466', '-5.755623596780219']"
Joli appartement a vendre en plein centre ville,1 850 000 DH,Centre à Tanger,106 m²,4 Pièces,3 Chambres,2 Salles de bains,6ème étage,"['Bon état', '1-5 ans']","['35.77525384929336', '-5.863094329833984']"
Appartement en vente à De La Plage. 2 belles chambres. Bien meublé.,1 700 000 DH,De La Plage à Tanger,120 m²,6 Pièces,2 Chambres,2 Salles de bains,6ème étage,"['Bon état', '10-20 ans']","['35.77444539891243', '-5.79573000852714']"
Appartement a vendre a cote nejma,1 350 000 DH,Centre à Tanger,114 m²,4 Pièces,3 Chambres,2 Salles de bains,6ème étage,"['Bon état', '10-20 ans']","['35.77525384929336', '-5.863094329833984']"
Appartement a vendre place mozart,1 500 000 DH,Mozart à Tanger,83 m²,4 Pièces,2 Chambres,2 Salles de bains,5ème étage,"['Bon état', ""Moins d'un an""]","['35.77525384929336', '-5.863094329833984']"
Appartement Meublé Avec Piscine à Vente Malabata,1 300 000 DH,Malabata à Tanger,67 m²,3 Pièces,2 Chambres,1 Salle de bain,6ème étage,['Nouveau'],"['35.76513279309228', '-5.777177810668945']"
"Bel appartement à vendre à Hay El Boughaz. Surface de 343 m². Prestation de conciergerie, belle Piscine",1 600 000 DH,Hay El Boughaz à Tanger,343 m²,8 Pièces,5 Chambres,4 Salles de bains,Not specified,"['À rénover', '1-5 ans']","['35.70377887988442', '-5.9397030647530284']"
Élégante Maison à Tanger,2 000 000 DH,Médina à Tanger,150 m²,6 Pièces,3 Chambres,3 Salles de bains,Not specified,['Bon état'],"['35.77525384929336', '-5.863094329833984']"
Trouvez votre maison à acheter à Malabata. 4 belles chambres. Meublé.,4 450 000 DH,Malabata à Tanger,320 m²,4 Pièces,4 Chambres,2 Salles de bains,Not specified,['Bon état'],"['35.78994456555689', '-5.755234212703783']"
Appartement Avec Piscine à La Vente Malabata,1 800 000 DH,Malabata à Tanger,107 m²,4 Pièces,3 Chambres,2 Salles de bains,2ème étage,['Nouveau'],"['35.76513279309228', '-5.777177810668945']"
Appartement haut standing avec piscine,1 550 000 DH,Malabata à Tanger,81 m²,1 Pièce,1 Chambre,1 Salle de bain,7ème étage,"['Bon état', '5-10 ans']","['35.78435603537867', '-5.762507711291397']"
Appartement à vendre en tanja balia. 5 minutes la mer Superficie 54 m². Ascenseur,450 000 DH,Centre à Tanger,54 m²,3 Pièces,2 Chambres,1 Salle de bain,Not specified,['Nouveau'],"['35.77824812995999', '-5.804815292358398']"
Appartement à l'achat à Tanja Balia. 3 chambres. Sécurisé 24/24,1 160 000 DH,Tanja Balia à Tanger,97 m²,4 Pièces,3 Chambres,2 Salles de bains,Not specified,['Nouveau'],"['35.7658872710907', '-5.763058662414551']"
Appartement à vendre à Tanja Balia. 3 grandes pièces. Ascenseur,940 000 DH,Tanja Balia à Tanger,79 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,"['Nouveau', ""Moins d'un an""]","['35.7658872710907', '-5.763058662414551']"
Appartement en vente en tanja balia. 4 pièces confortables piscines 5 minutes la mer,1 152 000 DH,Centre à Tanger,96 m²,4 Pièces,3 Chambres,2 Salles de bains,2ème étage,"['Nouveau', ""Moins d'un an""]","['35.77824812995999', '-5.804815292358398']"
"Appartement vide a vendre, 2 min de la plage",1 900 000 DH,De La Plage à Tanger,116 m²,5 Pièces,3 Chambres,1 Salle de bain,6ème étage,['Bon état'],"['35.77525384929336', '-5.863094329833984']"
Bel appartement à vendre en tanja balia. 2 belles chambres,924 000 DH,Centre à Tanger,77 m²,3 Pièces,2 Chambres,2 Salles de bains,2ème étage,"['Nouveau', ""Moins d'un an""]","['35.77824812995999', '-5.804815292358398']"
Superbe appartement en vente,2 600 000 DH,De La Plage à Tanger,105 m²,4 Pièces,3 Chambres,3 Salles de bains,Not specified,['Nouveau'],"['35.77570647674165', '-5.796489715576173']"
Villa à vendre sur Quartier AL mandar el jamile,4 500 000 DH,Al Mandar Al Jamil à Tanger,400 m²,6 Pièces,6 Chambres,3 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['35.76513279309228', '-5.777177810668945']"
Villa Lumineuse à La Vente Aswak Assalam TangeR,2 800 000 DH,Ahlane à Tanger,310 m²,7 Pièces,4 Chambres,4 Salles de bains,Not specified,['Nouveau'],"['35.73652689518052', '-5.8206939697265625']"
Superbe appartement à vendre à Du Golf. 2 chambres agréables. Meublé,490 000 DH,Du Golf à Tanger,60 m²,1 Pièce,2 Chambres,1 Salle de bain,2ème étage,"['Bon état', '1-5 ans']","['35.76668817491643', '-5.8522796630859375']"
Appartement à vendre à Malabata. Surface de 105 m²,1 260 000 DH,Malabata à Tanger,105 m²,4 Pièces,3 Chambres,2 Salles de bains,3ème étage,"['Nouveau', ""Moins d'un an""]","['35.79228959089124', '-5.754261016845703']"
