Title,Price,Neighborhood,Size,Rooms,Bedrooms,Bathrooms,Floors,Additional Information,Location
Très bel appartement en location à Maârif Extension. Superficie 70 m². Résidence sécurisée,4 300 DH,Maârif Extension à Casablanca,70 m²,3 Pièces,2 Chambres,1 Salle de bain,1er étage,"['Bon état', '10-20 ans']","['33.578586447087346', '-7.644529039147949']"
Appartement avec terrasse étage supérieur Palmier,7 500 DH,Palmier à Casablanca,65 m²,2 Pièces,1 Chambre,1 Salle de bain,5ème étage,['Bon état'],"['33.57154299116339', '-7.636313438415527']"
Bel appartement en location à Les princesses. 3 chambres agréables. Ascenseur et garage,9 000 DH,Les princesses à Casablanca,170 m²,1 Pièce,3 Chambres,1 Salle de bain,Not specified,['Bon état'],"['33.57755879999999', '-7.647792100000001']"
Studio de très haut standing à louer les princesse,6 500 DH,Les princesses à Casablanca,50 m²,2 Pièces,1 Chambre,1 Salle de bain,3ème étage,"['Nouveau', ""Moins d'un an""]","['33.57154299116339', '-7.636313438415527']"
Location Appartement à dar bouazza,17 000 DH,Casablanca,210 m²,5 Pièces,3 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.57601248704883', '-7.603912353515625']"
Location Appartement à palmier,10 500 DH,Palmier à Casablanca,190 m²,5 Pièces,4 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.580946541729524', '-7.629060745239258']"
Location Appartement à anfa,15 000 DH,Moulay Youssef à Casablanca,101 m²,3 Pièces,2 Chambres,1 Salle de bain,Not specified,['Bon état'],"['33.59692665165899', '-7.634639739990234']"
Location Appartement à 2 mars,9 500 DH,Casablanca,141 m²,4 Pièces,2 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.57601248704883', '-7.603912353515625']"
Location Appartement à belvedere,14 000 DH,Belvédère à Casablanca,227 m²,4 Pièces,3 Chambres,3 Salles de bains,Not specified,['Bon état'],"['33.5895625839363', '-7.59678840637207']"
Location Appartement à dar bouazza,9 000 DH,Casablanca,114 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,[],"['33.57601248704883', '-7.603912353515625']"
Location Appartement à Nouaceur,13 000 DH,Nassim 2 à Casablanca,158 m²,4 Pièces,3 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.547117579470296', '-7.675495147705078']"
Location Appartement à Maârif Extension,5 700 DH,Maârif Extension à Casablanca,50 m²,2 Pièces,1 Chambre,1 Salle de bain,Not specified,['Bon état'],"['33.57987394514173', '-7.646827697753906']"
Location Appartement à maarif,6 500 DH,Maârif à Casablanca,54 m²,2 Pièces,1 Chambre,1 Salle de bain,Not specified,['Bon état'],"['33.57601248704883', '-7.603912353515625']"
Location Appartement à gauthier,7 000 DH,Gauthier à Casablanca,36 m²,2 Pièces,1 Chambre,1 Salle de bain,Not specified,['Bon état'],"['33.58891909184207', '-7.628674507141113']"
Location Appartement à Casablanca Finance City,8 000 DH,Hay Hassani à Casablanca,75 m²,3 Pièces,2 Chambres,1 Salle de bain,2ème étage,"['Bon état', ""Moins d'un an""]","['33.57229388264518', '-7.678842544555664']"
Appartement à loué au CFC avec vue sur le parc,18 000 DH,Casablanca Finance City à Casablanca,178 m²,5 Pièces,4 Chambres,3 Salles de bains,Not specified,"['Bon état', '1-5 ans']","['33.547117579470296', '-7.675495147705078']"
Charmant Duplex En Dernier Étage,18 000 DH,Casablanca Finance City à Casablanca,160 m²,4 Pièces,2 Chambres,3 Salles de bains,Not specified,"['Bon état', '1-5 ans']","['33.547117579470296', '-7.675495147705078']"
Appartement de Luxe à Louer à Casa Finance City,25 000 DH,Casablanca Finance City à Casablanca,250 m²,5 Pièces,4 Chambres,4 Salles de bains,Not specified,"['Bon état', '1-5 ans']","['33.547117579470296', '-7.675495147705078']"
Louez cet appartement à Val Fleury. 3 chambres agréables. Bien meublé,7 500 DH,Val Fleury à Casablanca,150 m²,4 Pièces,3 Chambres,2 Salles de bains,4ème étage,"['Bon état', '5-10 ans']","['33.575116154867594', '-7.638890817413334']"
Location d'une superbe appartement à Palmier,11 500 DH,Palmier à Casablanca,137 m²,1 Pièce,3 Chambres,2 Salles de bains,2ème étage,"['Bon état', '1-5 ans']","['33.580946541729524', '-7.629060745239258']"
Un appartement à louer à la CGI,10 000 DH,Bouskoura,136 m²,4 Pièces,2 Chambres,3 Salles de bains,Not specified,['Bon état'],"['33.44032295498702', '-7.643909454345703']"
Duplex a louer a cfc,12 000 DH,Casablanca Finance City à Casablanca,100 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,['Nouveau'],"['33.5585265011327', '-7.605092525482178']"
Location Appartement à cil,7 500 DH,CIL (Hay Salam) à Casablanca,51 m²,2 Pièces,1 Chambre,1 Salle de bain,Not specified,['Bon état'],"['33.57243690885356', '-7.657556533813477']"
Location Appartement à bourgogne,8 500 DH,Bourgogne Ouest à Casablanca,86 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.598304662993705', '-7.644252777099609']"
A louer beau Appt 84m2 2ch Maarif extension,7 500 DH,Maârif Extension à Casablanca,84 m²,3 Pièces,2 Chambres,2 Salles de bains,2ème étage,"['Bon état', '5-10 ans']","['33.57987394514173', '-7.646827697753906']"
Villa Coup de cœur Paranfa,45 000 DH,Anfa Supérieur à Casablanca,1300 m²,8 Pièces,4 Chambres,2 Salles de bains,Not specified,"['Bon état', '5-10 ans']","['33.582734173084866', '-7.675838470458984']"
"Appartement à louer 193 m², 3 chambres Triangle d'or Casablanca",14 500 DH,Racine à Casablanca,193 m²,Not specified,3 Chambres,2 Salles de bains,5ème étage,[],"['33.592458238962855', '-7.648158073425293']"
Dernier etage soleil calme,9 500 DH,Oasis à Casablanca,100 m²,Not specified,2 Chambres,Not specified,Not specified,[],"['33.55702447218315', '-7.6348114013671875']"
Superbe vue panoramique,750 000 DH,Racine à Casablanca,50 m²,Not specified,1 Chambre,Not specified,Not specified,[],"['33.592458238962855', '-7.648158073425293']"
Terrasse 50m2,9 000 DH,Racine à Casablanca,Not specified,Not specified,Not specified,Not specified,Not specified,[],"['33.592458238962855', '-7.648158073425293']"
Coup de coeur terrasse,20 000 DH,Racine à Casablanca,200 m²,Not specified,3 Chambres,3 Salles de bains,Not specified,['Bon état'],"['33.592458238962855', '-7.648158073425293']"
Exclusivite bouskoura / 3 chambres / vue sur jardin,11 000 DH,Bouskoura,152 m²,Not specified,3 Chambres,3 Salles de bains,Not specified,[],"['33.44032295498702', '-7.643909454345703']"
"Super appartement, très ensoleillé proche de l'OCP",11 000 DH,Ferme Bretonne (Hay Arraha) à Casablanca,88 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,"['Nouveau', ""Moins d'un an""]","['33.553013805454796', '-7.647464121595432']"
Superbe studio meublé de 58 m² à la location,10 000 DH,Casablanca Finance City à Casablanca,58 m²,2 Pièces,1 Chambre,1 Salle de bain,1er étage,['Nouveau'],"['33.547117579470296', '-7.675495147705078']"
Appart 3ChS Séjour 5è étg 186m2 Garage Racine,13 000 DH,Triangle d'Or à Casablanca,186 m²,5 Pièces,3 Chambres,3 Salles de bains,3ème étage,['Bon état'],"['33.582734173084866', '-7.675838470458984']"
Location d'un appartement à Triangle d'Or. Surface totale 137 m². Conciergerie à disposition,15 000 DH,Triangle d'Or à Casablanca,137 m²,4 Pièces,3 Chambres,2 Salles de bains,4ème étage,"['Bon état', '5-10 ans']","['33.582734173084866', '-7.675838470458984']"
Magnifique villa à louer à long champ,39 000 DH,Anfa à Casablanca,850 m²,5 Pièces,4 Chambres,3 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['33.594633395310346', '-7.663444218279298']"
Appartement à louer à Racine Extension. 3 belles chambres. Ascenseur et terrasse,18 000 DH,Racine Extension à Casablanca,160 m²,4 Pièces,3 Chambres,2 Salles de bains,3ème étage,"['Bon état', '5-10 ans']","['33.59127863037985', '-7.643876575644646']"
Très bel appartement en location à Triangle d'Or. 3 chambres.,13 000 DH,Triangle d'Or à Casablanca,150 m²,4 Pièces,3 Chambres,2 Salles de bains,2ème étage,['Bon état'],"['33.582734173084866', '-7.675838470458984']"
Location rdc de villa polo,9 000 DH,Mandarona à Casablanca,325 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['33.52640600155306', '-7.613096237182617']"
Superbe appartement à louer à sindibad residance,24 000 DH,Ain Diab Extension à Casablanca,277 m²,4 Pièces,3 Chambres,2 Salles de bains,3ème étage,"['Bon état', '5-10 ans']","['33.57815776287343', '-7.6924896240234375']"
Un bel appartement à Maârif les princesses,6 500 DH,Les princesses à Casablanca,100 m²,4 Pièces,2 Chambres,1 Salle de bain,3ème étage,"['Nouveau', '5-10 ans']","['33.58602331802259', '-7.636442184448242']"
Appartement 2 façades à la gironde,5 000 DH,La Gironde à Casablanca,80 m²,3 Pièces,2 Chambres,1 Salle de bain,4ème étage,"['Nouveau', '5-10 ans']","['33.57708513162621', '-7.602968215942383']"
Tres bel appartement racine t4,17 500 DH,Racine à Casablanca,187 m²,5 Pièces,3 Chambres,4 Salles de bains,4ème étage,"['Nouveau', ""Moins d'un an""]","['33.592458238962855', '-7.648158073425293']"
Maison de haut standing à louer à Casablanca an diab. Superficie 450 m². Cheminée et climatisation,30 000 DH,Ain Diab à Casablanca,450 m²,6 Pièces,4 Chambres,4 Salles de bains,Not specified,"['Bon état', '1-5 ans']","['33.58240453928373', '-7.631851080805063']"
Villa hait standing Ain diab,45 000 DH,Ain Diab à Casablanca,455 m²,7 Pièces,4 Chambres,4 Salles de bains,Not specified,"['Nouveau', ""Moins d'un an""]","['33.58630932470067', '-7.671375274658203']"
Belle villa sur andiab 4 chambres vide,25 000 DH,Ain Diab à Casablanca,455 m²,7 Pièces,4 Chambres,4 Salles de bains,Not specified,"['Bon état', '1-5 ans']","['33.58630932470067', '-7.671375274658203']"
Superbe appartement à louer à Casablanca Finance City. Surface de 125 m². Bien meublé,12 500 DH,Casablanca Finance City à Casablanca,125 m²,5 Pièces,2 Chambres,2 Salles de bains,6ème étage,"['Nouveau', '1-5 ans']","['33.5585265011327', '-7.605092525482178']"
Bel appartement vide 3 chambres golf bouskoura,12 000 DH,Bouskoura,191 m²,7 Pièces,3 Chambres,3 Salles de bains,2ème étage,"['Nouveau', '1-5 ans']","['33.44032295498702', '-7.643909454345703']"
Appartement en location à Palmier. 2 belles chambres. Bien meublé,20 000 DH,Palmier à Casablanca,165 m²,5 Pièces,2 Chambres,2 Salles de bains,4ème étage,"['Nouveau', ""Moins d'un an""]","['33.580946541729524', '-7.629060745239258']"
Appartement à louer à Casablanca. 3 belles chambres. Système de parabole et résidence sécurisée,17 500 DH,Ain Diab à Casablanca,195 m²,7 Pièces,3 Chambres,3 Salles de bains,2ème étage,"['Bon état', '5-10 ans']","['33.58630932470067', '-7.671375274658203']"
Villa moderne anga sup vide,60 000 DH,Anfa Supérieur à Casablanca,800 m²,8 Pièces,4 Chambres,4 Salles de bains,Not specified,"['Bon état', '1-5 ans']","['33.588597343995104', '-7.66047477722168']"
Bel appartement marina meublé front mer,26 500 DH,Bourgogne Ouest à Casablanca,181 m²,5 Pièces,2 Chambres,2 Salles de bains,11ème étage,"['Bon état', ""Moins d'un an""]","['33.598304662993705', '-7.644252777099609']"
Très bel appartement ide bouskoura 2 chambres,9 000 DH,Bouskoura,125 m²,5 Pièces,2 Chambres,2 Salles de bains,Not specified,"['Nouveau', ""Moins d'un an""]","['33.44032295498702', '-7.643909454345703']"
Bel appartement en location à Bouskoura. 4 pièces confortables. Ascenseur et terrasse,9 000 DH,Bouskoura,115 m²,4 Pièces,2 Chambres,2 Salles de bains,2ème étage,"['Nouveau', ""Moins d'un an""]","['33.44032295498702', '-7.643909454345703']"
Villa de prestige vide californie,40 000 DH,Californie à Casablanca,655 m²,9 Pièces,4 Chambres,4 Salles de bains,Not specified,"['Nouveau', '1-5 ans']","['33.53595755299843', '-7.625627517700195']"
Villa vide front golf bouskoura,29 000 DH,Bouskoura,1000 m²,9 Pièces,4 Chambres,4 Salles de bains,Not specified,"['Bon état', '1-5 ans']","['33.44032295498702', '-7.643909454345703']"
Magnifique villa à louer à Californie. Surface de 555 m². Meublée,33 000 DH,Californie à Casablanca,555 m²,11 Pièces,5 Chambres,4 Salles de bains,Not specified,['Bon état'],"['33.53595755299843', '-7.625627517700195']"
Très belle villa anfa meublée vue sur mer,55 000 DH,Anfa à Casablanca,1200 m²,11 Pièces,5 Chambres,4 Salles de bains,Not specified,['Bon état'],"['33.596175974504256', '-7.657470703125']"
Bel appartement en location à Casablanca Finance City. 1 chambre. Bien meublé,7 500 DH,Casablanca Finance City à Casablanca,58 m²,2 Pièces,1 Chambre,1 Salle de bain,Not specified,"['Nouveau', ""Moins d'un an""]","['33.5585265011327', '-7.605092525482178']"
Maison de luxe à louer à Bouskoura. 3 belles chambres. Meublée,28 000 DH,Bouskoura,401 m²,7 Pièces,3 Chambres,3 Salles de bains,Not specified,"['Nouveau', '1-5 ans']","['33.44032295498702', '-7.643909454345703']"
Très bel appartement meublé terasse oasis,11 500 DH,Oasis à Casablanca,105 m²,5 Pièces,2 Chambres,1 Salle de bain,Not specified,"['Nouveau', ""Moins d'un an""]","['33.55702447218315', '-7.6348114013671875']"
Belle villa vide sécurisée bouskoura piscine,25 500 DH,Bouskoura,755 m²,7 Pièces,4 Chambres,4 Salles de bains,Not specified,"['Bon état', '1-5 ans']","['33.47701811409417', '-7.609758463942207']"
Très bel appartement 3 chambres meubles racine,16 500 DH,Racine à Casablanca,215 m²,7 Pièces,3 Chambres,3 Salles de bains,4ème étage,"['Nouveau', '5-10 ans']","['33.592458238962855', '-7.648158073425293']"
Belle villa meublee golf bouskoura,34 000 DH,Bouskoura,651 m²,7 Pièces,4 Chambres,4 Salles de bains,Not specified,"['Nouveau', '1-5 ans']","['33.44032295498702', '-7.643909454345703']"
Très bel appartement vide golf palmeraie,15 000 DH,Bouskoura,225 m²,7 Pièces,3 Chambres,3 Salles de bains,1er étage,"['Bon état', '1-5 ans']","['33.44032295498702', '-7.643909454345703']"
Très bel appartement vide vue sur mer,21 000 DH,Ain Diab à Casablanca,254 m²,7 Pièces,3 Chambres,3 Salles de bains,5ème étage,"['Nouveau', ""Moins d'un an""]","['33.58630932470067', '-7.671375274658203']"
Belle villa Front golf palmeraie bouskoura,35 000 DH,Bouskoura,650 m²,9 Pièces,4 Chambres,4 Salles de bains,Not specified,"['Nouveau', ""Moins d'un an""]","['33.44032295498702', '-7.643909454345703']"
Très bel appartement en location à Bouskoura. 5 grandes pièces. Air conditionné et cheminée,16 500 DH,Bouskoura,201 m²,5 Pièces,3 Chambres,3 Salles de bains,2ème étage,"['Nouveau', ""Moins d'un an""]","['33.44032295498702', '-7.643909454345703']"
Superbe appartement en rdc golf bouskoura meuble,25 000 DH,Bouskoura,561 m²,6 Pièces,3 Chambres,3 Salles de bains,Not specified,"['Bon état', '1-5 ans']","['33.44032295498702', '-7.643909454345703']"
Belle villa vide golf bouskoura,22 000 DH,Bouskoura,555 m²,8 Pièces,3 Chambres,3 Salles de bains,Not specified,"['Bon état', '1-5 ans']","['33.48568818246931', '-7.589196243821443']"
Très bel appartement meublé terasse,8 500 DH,CIL (Hay Salam) à Casablanca,95 m²,3 Pièces,1 Chambre,1 Salle de bain,2ème étage,"['Nouveau', ""Moins d'un an""]","['33.57243690885356', '-7.657556533813477']"
Belle villa cgi 4 chambres vide,29 000 DH,Bouskoura,455 m²,8 Pièces,4 Chambres,4 Salles de bains,Not specified,"['Bon état', '1-5 ans']","['33.44032295498702', '-7.643909454345703']"
Très bel appartement vide bouskoura prestigia,11 000 DH,Bouskoura,165 m²,5 Pièces,3 Chambres,3 Salles de bains,2ème étage,"['Bon état', '1-5 ans']","['33.44032295498702', '-7.643909454345703']"
Location dupleix meublé golf Palmeraie,20 500 DH,Bouskoura,201 m²,7 Pièces,3 Chambres,3 Salles de bains,2ème étage,"['Nouveau', ""Moins d'un an""]","['33.44032295498702', '-7.643909454345703']"
Très bel appartement vide moderne gauthier,20 000 DH,Gauthier à Casablanca,245 m²,7 Pièces,3 Chambres,3 Salles de bains,5ème étage,"['Bon état', '1-5 ans']","['33.58891909184207', '-7.628674507141113']"
Location d'un appartement à Racine. Superficie 65 m². Meublé,7 000 DH,Racine à Casablanca,65 m²,3 Pièces,1 Chambre,1 Salle de bain,2ème étage,"['Nouveau', ""Moins d'un an""]","['33.592458238962855', '-7.648158073425293']"
Villa 1000m a louer a anfaa casablanca,45 000 DH,Anfa à Casablanca,1000 m²,5 Pièces,4 Chambres,4 Salles de bains,Not specified,['Bon état'],"['33.596175974504256', '-7.657470703125']"
Appartement meublé à louer à gautier,8 700 DH,Gauthier à Casablanca,90 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.58891909184207', '-7.628674507141113']"
Studio neuf a louer à borgougne côté vinisia ice,5 000 DH,Bourgogne Ouest à Casablanca,58 m²,2 Pièces,1 Chambre,1 Salle de bain,Not specified,['Nouveau'],"['33.598304662993705', '-7.644252777099609']"
Villa à louer Vide Isolée sur Dar Bouazza,16 500 DH,Dar Bouazza,453 m²,6 Pièces,4 Chambres,3 Salles de bains,Not specified,"['Bon état', '1-5 ans']","['33.51741153987773', '-7.819862365722656']"
Appart meublé derb ghellef,6 800 DH,Derb Ghalef à Casablanca,73 m²,1 Pièce,2 Chambres,2 Salles de bains,2ème étage,"['Bon état', '5-10 ans']","['33.59828500323537', '-7.646913528442383']"
Chambre pr FILLE à Beauséjour,2 000 DH,Beauséjour à Casablanca,50 m²,2 Pièces,Not specified,1 Salle de bain,Not specified,"['Nouveau', '10-20 ans']","['33.568557238991296', '-7.647707462310792']"
Appartement à louer à Dar Bouazza. Meublé,12 000 DH,Dar Bouazza,130 m²,1 Pièce,2 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.534516499168994', '-7.822301041982588']"
"Superbe villa à louer à Bouskoura. 5 chambres. Piscine, climatisation",27 000 DH,Bouskoura,500 m²,3 Pièces,5 Chambres,4 Salles de bains,Not specified,"['Nouveau', ""Moins d'un an""]","['33.44032295498702', '-7.643909454345703']"
Louez cet appartement à prestigia Bouskoura. 3 chambres. Bien meublé,17 000 DH,Bouskoura,159 m²,3 Pièces,3 Chambres,2 Salles de bains,Not specified,"['Bon état', '5-10 ans']","['33.44032295498702', '-7.643909454345703']"
Appartement à louer meublé sur Dar Bouazza,18 000 DH,Dar Bouazza,200 m²,5 Pièces,3 Chambres,3 Salles de bains,2ème étage,"['Bon état', '1-5 ans']","['33.51741153987773', '-7.819862365722656']"
